,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Targeted Sector,,,,,,,,,,,Investment Capital,,,,,,,,,,Investment Round,,,,,,,
,Midwest USA Chinese Chamber of Commerce,US Merchant Banking Firm Virgo Partners Led Iconic Double Ring Ferris Wheel Project in Zhongshan,Leo Chan,Executive Director,China,"Overview An Iconic Double Ring Ferris Wheel is a conceptual or proposed design for a Ferris wheel that features two interconnected, concentric rings. This design would set it apart from traditional Ferris wheels by offering a unique visual and structural appeal. It might rotate as a single entity or with the rings moving independently, providing a novel experience for passengers. Key Features Two Intertwined Rings: The double-ring design consists of two rotating rings, which could move together or separately. This innovative structure offers the possibility of more cabins and a dynamic experience. Aesthetic Appeal: The design is visually striking and could symbolize unity, infinity, or duality. It would likely serve as an iconic landmark, drawing attention for its unique shape and design. Engineering Complexity: Building a double-ring Ferris wheel presents engineering challenges, particularly in terms of structural integrity, weight distribution, and how the two rings would rotate. Advanced engineering solutions would be required to ensure the safety and functionality of the structure. Enhanced Ride Experience: With two rings, this Ferris wheel could offer more cabins and possibly different movement dynamics, such as rotating in opposite directions or at varying speeds, enhancing the experience for riders. Symbolic Design: The dual-ring structure could represent themes like balance, eternity, or interconnectedness, which could make it a meaningful cultural or city symbol. Examples & Similar Projects While not a widespread or established design yet, the idea of a double-ring Ferris wheel shares similarities with other landmark Ferris wheels: London Eye: Although not a double-ring, this large observation wheel is an iconic structure known for its unique design and 360-degree views. Global Ferris Wheel Projects: Cities worldwide, like Las Vegas and Singapore, have proposed or built large Ferris wheels. A double-ring design would be a unique variation on these popular attractions. Benefits Tourism: The double-ring Ferris wheel would be a major tourist draw, offering panoramic views and a thrilling ride experience. Urban Icon: Its distinctive design could become an iconic symbol of the city, enhancing the skyline and city branding. Commercial Opportunities: The large space created by the double rings could host retail, dining, or entertainment venues, adding economic value. Cultural Symbolism: The double-ring could symbolize unity or sustainability, depending on the cultural context of the city. Challenges High Costs: The complex design would likely increase construction and maintenance costs, making it a more expensive project. Engineering Safety: The challenge of ensuring both rings rotate smoothly and safely would require extensive engineering solutions. Location and Space: A project of this scale requires a large footprint and would be most effective in highly populated or tourist-heavy areas. Conclusion The Iconic Double Ring Ferris Wheel offers a groundbreaking design that blends engineering innovation with aesthetic value. While it remains a concept, its potential to become a global landmark is significant, offering unique ride experiences and symbolic meanings for the cities that choose to implement it. 概述 标志性的双环摩天轮是一种摩天轮的概念设计或拟议设计，其特点是有两个相互连接的同心环。这种设计将有别于传统的摩天轮，具有独特的视觉和结构吸引力。摩天轮可以作为一个整体旋转，也可以让两个环独立运动，为乘客带来新奇的体验。 主要特点 双环交织： 双环设计由两个旋转环组成，它们可以一起旋转，也可以分开旋转。这种创新结构可提供更多舱室和动态体验。 美学魅力： 该设计具有视觉冲击力，可象征统一、无限或二元性。它可能会成为一个标志性地标，以其独特的形状和设计吸引人们的注意。 工程复杂性： 建造双环摩天轮对工程技术提出了挑战，特别是在结构完整性、重量分配以及两个环如何旋转等方面。需要先进的工程解决方案来确保结构的安全性和功能性。 增强游乐体验： 有了两个环，摩天轮就可以提供更多的乘舱，还可能提供不同的运转模式，如向相反的方向旋转或以不同的速度旋转，从而增强乘客的体验。 象征性设计： 双环结构可以代表平衡、永恒或相互联系等主题，使其成为一种有意义的文化或城市象征。 实例与类似项目 虽然双环摩天轮还不是一种普遍或成熟的设计，但它与其他地标性摩天轮有着相似之处： 伦敦眼： 虽然不是双环摩天轮，但这个大型观景轮以其独特的设计和 360 度景观而闻名，是一个标志性建筑。 全球摩天轮项目： 世界各地的城市，如拉斯维加斯和新加坡，都提出或建造了大型摩天轮。双环设计将是这些热门景点的独特变体。 优点 旅游业： 双环摩天轮将成为吸引游客的一大亮点，既能让游客欣赏全景，又能让游客获得惊险刺激的乘坐体验。 城市标志： 其独特的设计可以成为城市的标志性符号，提升城市天际线和城市品牌形象。 商业机会： 双环所创造的巨大空间可以容纳零售、餐饮或娱乐场所，从而增加经济价值。 文化象征： 根据城市的文化背景，双环可以象征团结或可持续性。 挑战 成本高： 复杂的设计可能会增加施工和维护成本，使项目更加昂贵。 工程安全性： 要确保两个环平稳安全地旋转，需要大量的工程研探及方案。 位置和空间： 这种规模的项目需要很大的占地面积，在人口稠密或游客密集的地区最为有效。 结论 标志性双环摩天轮**提供了一个突破性的设计，将工程创新与美学价值融为一体。虽然它仍然是一个概念，但其成为全球地标的潜力是巨大的，可为其所在的城市提供独特的游乐体验和象征意义。 ",Infrastructure and Real Estate Services,,,,,,,,Y,,,"50,000,001 USD or above",,,,,,,,,Y,Seed & Pre-Series A,Y,,,,,"JV / Partnership,Mezzanine/ Debt financing","Bridge Loan,Common Shares,Preferred Shares,Equity-linked Securities",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTI0Mw==
,Midwest USA Chinese Chamber of Commerce,US Merchant Banking Firm Virgo Partners Led Urban Redevelopment Project in Beijing CBD   美国商业银行 Virgo Partners 主导的北京中央商务区 城市重建项目,Leo Chan,Executive Director,China,"Overview of the Project Virgo Partners, a U.S.-based merchant banking firm, is leading an urban redevelopment initiative in Beijing's CBD, one of the city's most economically significant areas. The project spans a prime area between the East Second Ring and East Third Ring Roads, and it aims to modernize the district, create mixed-use spaces, improve infrastructure, and enhance sustainability, ultimately transforming the area into a modern business, residential, and cultural hub. Key Goals The redevelopment project is driven by several key goals: Modern Infrastructure: Revamping the area's infrastructure to support global business needs and modern urban living. Mixed-Use Development: Introducing office, residential, retail, and recreational spaces to foster a dynamic, 24/7 environment. Sustainability: Incorporating green building technologies and energy-efficient designs to reduce the project's environmental impact. Architectural Innovation: Enhancing the visual appeal of the area through striking modern designs that reflect both China’s heritage and its modern ambitions. Economic Growth: Attracting multinational businesses, increasing property values, and contributing to local employment. Enhanced Urban Livability: Improving the quality of life through parks, pedestrian-friendly zones, and cultural amenities. Key Features of the Redevelopment Commercial Office Spaces: New high-rise office towers designed for global corporations, particularly in sectors like finance, technology, and consulting. State-of-the-art facilities with smart technologies and flexible workspaces to attract multinational companies. Mixed-Use Developments: The inclusion of luxury residential units alongside commercial spaces to create a well-rounded urban environment. Retail spaces, cafes, restaurants, and entertainment venues to make the area a vibrant, 24/7 location. Public and Green Spaces: The project integrates green spaces like parks, pedestrian walkways, and recreational areas to balance urbanization with nature. Sustainable design elements such as energy-efficient lighting, green roofs, and eco-friendly waste management. Transportation Infrastructure: Improved access to public transit systems, including subway lines and bus routes, making the area highly accessible. Creation of transportation hubs to support the increased flow of people. Smart City Features: Cultural and Social Amenities: Economic and Environmental Impact Economic Impact: The project will drive economic growth by attracting global investment, boosting local property values, and creating job opportunities, especially in finance and tech sectors. Environmental Impact: The project will prioritize sustainability through energy-efficient building systems, renewable energy sources, and waste management systems to minimize its environmental footprint. Partnerships and Stakeholders Virgo Partners is leading the project, handling financing, planning, and execution. Local Authorities (Beijing government) are involved in approving and coordinating the redevelopment with broader urban goals. Architectural and Engineering Firms will design and implement the urban spaces, ensuring quality and sustainability. Commercial Tenants (corporations and investors) will be key players in leasing the new office spaces and residential units. Conclusion Virgo Partners’ urban redevelopment project in Beijing’s CBD represents a transformative shift for the area, integrating business, residential, and cultural spaces while promoting sustainability and livability. Through modern infrastructure, eco-friendly building practices, and the creation of vibrant mixed-use environments, the project aims to establish the CBD as a global business hub, enhancing Beijing’s position in the international economic landscape.",Infrastructure and Real Estate Services,,,,,,,,Y,,,"50,000,001 USD or above",,,,,,,,,Y,Seed & Pre-Series A,Y,,,,,"JV / Partnership,Mezzanine/ Debt financing","Bridge Loan,Common Shares,Preferred Shares,Equity-linked Securities",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTI0MQ==
,Midwest USA Chinese Chamber of Commerce,US Merchant Banking Firm Virgo Partners Led Iconic Investment Project in Shanghai   美国商业银行 Virgo Partners 主导的上海标志性投资项目,Leo Chan,Executive Director,China,"Overview An Iconic Double Ring Ferris Wheel is a conceptual or proposed design for a Ferris wheel that features two interconnected, concentric rings. This design would set it apart from traditional Ferris wheels by offering a unique visual and structural appeal. It might rotate as a single entity or with the rings moving independently, providing a novel experience for passengers. Key Features Two Intertwined Rings: The double-ring design consists of two rotating rings, which could move together or separately. This innovative structure offers the possibility of more cabins and a dynamic experience. Aesthetic Appeal: The design is visually striking and could symbolize unity, infinity, or duality. It would likely serve as an iconic landmark, drawing attention for its unique shape and design. Engineering Complexity: Building a double-ring Ferris wheel presents engineering challenges, particularly in terms of structural integrity, weight distribution, and how the two rings would rotate. Advanced engineering solutions would be required to ensure the safety and functionality of the structure. Enhanced Ride Experience: With two rings, this Ferris wheel could offer more cabins and possibly different movement dynamics, such as rotating in opposite directions or at varying speeds, enhancing the experience for riders. Symbolic Design: The dual-ring structure could represent themes like balance, eternity, or interconnectedness, which could make it a meaningful cultural or city symbol. Examples & Similar Projects While not a widespread or established design yet, the idea of a double-ring Ferris wheel shares similarities with other landmark Ferris wheels: London Eye: Although not a double-ring, this large observation wheel is an iconic structure known for its unique design and 360-degree views. Global Ferris Wheel Projects: Cities worldwide, like Las Vegas and Singapore, have proposed or built large Ferris wheels. A double-ring design would be a unique variation on these popular attractions. Benefits Tourism: The double-ring Ferris wheel would be a major tourist draw, offering panoramic views and a thrilling ride experience. Urban Icon: Its distinctive design could become an iconic symbol of the city, enhancing the skyline and city branding. Commercial Opportunities: The large space created by the double rings could host retail, dining, or entertainment venues, adding economic value. Cultural Symbolism: The double-ring could symbolize unity or sustainability, depending on the cultural context of the city. Challenges High Costs: The complex design would likely increase construction and maintenance costs, making it a more expensive project. Engineering Safety: The challenge of ensuring both rings rotate smoothly and safely would require extensive engineering solutions. Location and Space: A project of this scale requires a large footprint and would be most effective in highly populated or tourist-heavy areas. Conclusion The Iconic Double Ring Ferris Wheel offers a groundbreaking design that blends engineering innovation with aesthetic value. While it remains a concept, its potential to become a global landmark is significant, offering unique ride experiences and symbolic meanings for the cities that choose to implement it. 概述 标志性的双环摩天轮是一种摩天轮的概念设计或拟议设计，其特点是有两个相互连接的同心环。这种设计将有别于传统的摩天轮，具有独特的视觉和结构吸引力。摩天轮可以作为一个整体旋转，也可以让两个环独立运动，为乘客带来新奇的体验。 主要特点 双环交织： 双环设计由两个旋转环组成，它们可以一起旋转，也可以分开旋转。这种创新结构可提供更多舱室和动态体验。 美学魅力： 该设计具有视觉冲击力，可象征统一、无限或二元性。它可能会成为一个标志性地标，以其独特的形状和设计吸引人们的注意。 工程复杂性： 建造双环摩天轮对工程技术提出了挑战，特别是在结构完整性、重量分配以及两个环如何旋转等方面。需要先进的工程解决方案来确保结构的安全性和功能性。 增强游乐体验： 有了两个环，摩天轮就可以提供更多的轿厢，还可能提供不同的运动动力，如向相反的方向旋转或以不同的速度旋转，从而增强乘客的体验。 象征性设计： 双环结构可以代表平衡、永恒或相互联系等主题，使其成为一种有意义的文化或城市象征。 实例与类似项目 虽然双环摩天轮还不是一种普遍或成熟的设计，但它与其他地标性摩天轮有着相似之处： 伦敦眼： 虽然不是双环摩天轮，但这个大型观景轮以其独特的设计和 360 度景观而闻名，是一个标志性建筑。 全球摩天轮项目： 世界各地的城市，如拉斯维加斯和新加坡，都提出或建造了大型摩天轮。双环设计将是这些热门景点的独特变体。 优点 旅游业： 双环摩天轮将成为吸引游客的一大亮点，既能让游客欣赏全景，又能让游客获得惊险刺激的乘坐体验。 城市标志： 其独特的设计可以成为城市的标志性符号，提升城市天际线和城市品牌形象。 商业机会： 双环所创造的巨大空间可以容纳零售、餐饮或娱乐场所，从而增加经济价值。 文化象征： 根据城市的文化背景，双环可以象征团结或可持续性。 挑战 成本高： 复杂的设计可能会增加施工和维护成本，使项目更加昂贵。 工程安全性： 要确保两个环平稳安全地旋转，需要大量的工程解决方案。 位置和空间： 这种规模的项目需要很大的占地面积，在人口稠密或游客密集的地区最为有效。 结论 标志性双环摩天轮**提供了一个突破性的设计，将工程创新与美学价值融为一体。虽然它仍然是一个概念，但其成为全球地标的潜力是巨大的，可为选择实施它的城市提供独特的游乐体验和象征意义。 ",Infrastructure and Real Estate Services,,,,,,,,Y,,,"50,000,001 USD or above",,,,,,,,,Y,Seed & Pre-Series A,Y,,,,,"JV / Partnership,Mezzanine/ Debt financing","Bridge Loan,Common Shares,Preferred Shares,Equity-linked Securities",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTI0MA==
,Ministry of Investment of Saudi Arabia,Ministry of Investment of Saudi Arabia,Chunli Wang,General Manager of China Office,,"The ongoing transformation of Saudi Arabia under Vision 2030 is unlocking new opportunities in the Kingdom at an unprecedented pace. The Ministry of Investment for Saudi Arabia (MISA) is facilitating access to these opportunities by developing a reliable, robust, business-friendly ecosystem, working across government to ensure investors and businesses are supported through their investment journey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzOQ==
,ML TECH CAPITAL LLC,Building the Future of Financial Services,Helen Wu,Business Development APAC,,"ML Tech is a multi-strategy, non-custodial crypto asset management platform for institutional investors, FOFs, and family offices. Stay Informed, Stay Ahead! Get the inside scoop with our weekly Quant commentary, filled with analysis and actionable strategies for investors like you. Don’t miss out on these hot investment opportunities—join our mailing list at mltech.ai and contact us to learn more! Book a meeting with me at AFF!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzOA==
,"Modoo Life Co.,Ltd",One-stop from food ingredient production site to table with Korea's first blockchain history tracking technology   韩国最早采用区块链溯源技术，从产地到餐桌一条龙,JUNGEUN LEE,CEO,South Korea,"In Korea, the first company to implement a platform from the origin of food ingredient to the end consumer through a blockchain history tracking service 在韓國，透過區塊鏈溯源服務，實現從食材原產地到最終消費者的首個平台公司 在韩国，通过区块链溯源服务，实现从食材原产地到最终消费者的首个平台公司","Deep Technology,Food and Agriculture ",,Y,,,,,,,Y,,"7,500,001 to 10,000,000 USD",,,,,,Y,,,,Seed & Pre-Series A,Y,,,,,"Minority Stake,JV / Partnership",Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzNw==
,"Moment Studio CO.,LTD","Moment Studio CO.,LTD",Sungchul Shin,CEO,,"3hoursahead is a travel affiliate platform designed to make your journey planning effortless and exciting. Inspired by the most thrilling moments right before a trip, our name represents the anticipation and joy of travel. We bring together a curated selection of travel products and services from multiple platforms, allowing you to compare, choose, and book with ease. Whether it’s accommodations, tours, or activities, we ensure a seamless experience for travelers seeking convenience and inspiration. By collaborating with top-tier creators and affiliates, we aim to add value to every traveler’s experience, making every trip unforgettable. 3 Hours Ahead is your ultimate gateway to meaningful travel moments. 3hoursahead是一个旅行联盟平台，旨在使您的旅程规划变得轻松而令人兴奋。我们的名字灵感来自旅行前最激动人心的时刻，代表着旅行的期待和快乐。我们汇集了来自多个平台的精选旅行产品和服务，让您轻松比较、选择和预订。无论是住宿、旅游还是活动，我们确保为寻求便利和灵感的旅行者提供无缝体验。通过与顶级创作者和联盟合作，我们旨在为每位旅行者的体验增添价值，使每次旅行都变得难忘。3 Hours Ahead是您通往有意义旅行时刻的终极门户。 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzNg==
,Monetic Technologies Private Limited,We are the aggregator for BFSI service at single platform empowering agents to  cross-sell BFSI.   |   我们在单一平台上整合了银行、金融和保险服务，让授权代理商交叉销售服务。,Gaurav Bansal,"CEO, Director",India,"Investkraft aggregates BFSI services such as Lending, Insurance, Investment, and
Payments into a single platform. It empowers individual agents to cross-sell BFSI
products to their growing customer base, increasing their income without dealing
with regulatory, tech, or team challenges. This approach simplifies cross-selling
and enhances BFSI penetration across India Investkraft 将贷款、保险、投资和支付等银行、金融和保险服务服务（BFSI）整合到一个平台中。它使个人代理商能够向不断增长的客户群交叉销售 BFSI 产品，从而增加他们的收入，而无需应对监管、技术或团队挑战。这种方法简化了交叉销售并增强了 BFSI 在印度的渗透率 ",Financial Technology,Y,,,,,,,,,,"1,000,001 to 2,500,000 USD",,,Y,,,,,,,Seed & Pre-Series A,Y,,,,,Minority Stake,Equity-linked Securities,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzNQ==
,Moon Lab Limited,Velox - The first Web3 wallet enabling blockchain-based loyalty programs and stablecoin payment for mass adoption,Lu Wang,Co-Founder & CFO,China (Hong Kong),"Velox-the first Web3 wallet simplifies blockchain-based loyalty programs and stablecoin payment, addressing challenges like low engagement and high transaction fees. It empowers SMEs with cost-effective, fraud-resistant solutions while offering individuals transparent, personalized regards and borderless finsncial transactions. Leveraging partnership with networks like HKT and Tap&Go, the wallet integrates across industries with cross-chain and cross-wallet compatibility. With support for the upcoming Hong Kong Stablecoin, Velox positions itself as a transformative force for sustainable and inclusive economic growth in the digital era. Velox 首个基于区块链技术的整合会员积分平台及稳定币支付的第三代互联网钱包解决方案，旨在解决参与度低和高交易费等问题。它为中小企业提供了成本高效、防欺诈的解决方案，同时为个人用户带来透明化、个性化的会员积分系统和无国界的稳定币支付应用。通过与 HKT 和 Tap & Go等合作伙伴的生态链对接，该钱包实现了跨行业的深度整合，并具备跨链和跨钱包的兼容性。凭借对即将推出的香港稳定币的支持，Velox 致力于成为数字时代推动可持续和包容性经济增长的变革性力量。","Financial Technology,Digital Entertainment and Media",Y,,,,,Y,,,,,"500,001 to 1,000,000 USD",,Y,,,,,,,,Seed & Pre-Series A,Y,,,,,Minority Stake,Common Shares,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzNA==
,Moore Transaction Services Limited,Moore Transaction Services Limited,Felix Cheung,Transaction Manager,,"We provide business consulting services and transaction support services such as valuation, financial & tax due diligence and other transaction support.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzMw==
,More Classifieds Agency  Ltd,Revolutionizing Digital Marketing in Africa,Willice Onyango,CEO,Kenya,"Since 2023, More Classifieds Agency Limited has gained high market penetration regardless of the post-covid challenges faced by businesses. More Classifieds Agency Limited is seeks to become the go-to platform for both local and international businesses seeking to optimize their classified ad campaigns, leveraging cutting-edge technology and strategic insights to deliver unparalleled results. We aim to expand our client base and increase market share through targeted marketing and strategic partnerships. 自 2023 年起，尽管业务面对后新冠时代的挑战，More Classifieds Agency Limited 也已收获了很高的市场渗透率。More Classifieds Agency Limited 希望成为当地和国际企业的首选平台，用于优化它们的分类广告宣传、采用前沿技术和策略洞察，进而获取卓越成果。我们的目标是拓展客户基础，增加市场份额，具体方法是精准营销和战略合作。 ","Consumer,Deep Technology,Financial Technology,Digital Entertainment and Media",Y,Y,,,Y,Y,,,,,"7,500,001 to 10,000,000 USD",,,,,,Y,,,,"Series A,Series B",,Y,Y,,,JV / Partnership,"Common Shares,Preferred Shares,Equity-linked Securities",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzMg==
,"Nanjing IASO Biotechnology Co.,Ltd",驯鹿生物股权融资项目,MENGHAN LIN,board secretary/IRD,China,"IASO Bio is a biopharmaceutical company focused on the discovery, development, manufacturing and commercialization of novel cell therapies. The company takes the development of cell therapies on blood cancers as its innovation cornerstone and expands to autoimmune diseases and biologics.It possesses a full process drug development capability, from early discovery to clinical development, registration and commercial production. 驯鹿生物成立于2017年，是一家致力于细胞治疗、全人源抗体等领域的产品研发、生产和销售，开发治疗癌症和自身免疫性疾病的突破性疗法的生物制药公司。经历8年的发展，公司已成为中国细胞及基因治疗行业的龙头企业，公司CAR-T产品福可苏是全球首个全人源 CAR-T产品也是中国第一款自主研发和全流程生产的CAR-T产品，商业化进展十分顺利。 目前公司启动C2轮融资，进而开展港股IPO融资。寻求投资成熟生物医药项目的投资机构或可参与IPO认购的投资机构。",Healthcare Technology,,,,Y,,,,,,,"25,000,001 to 50,000,000 USD",,,,,,,,Y,,"IPO,Series C and beyond",,,,Y,Y,"Takeover,Minority Stake","Common Shares,Preferred Shares",https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIzMA==
,Nations Capital,KZN Dry Port Project   |   夸祖鲁-纳塔尔干港项目,Lwazi Koyana,Managing Director,,"Project to alleviate the Durban Port congestion.  Project will be rolled out in 4 phases and include Container Terminal Depots, Bonded warehouses, Bulk Fuel Storage, Large Truck Stop, intermodal interchange 缓解德本港口拥堵的项目。  该项目将分4个阶段推出，包括集装箱码头仓库，保税仓库，散装燃料储存，大型卡车停靠站，多式联运交汇处 ",,,,,,,,,,,,"50,000,001 USD or above",,,,,,,,,Y,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyOQ==
,Nations Capital,Telecoms Tower Company in Zambia |  赞比亚电信塔公司,Lwazi Koyana,Managing Director,,"A local Company is acquiring this TowerCo , which has obligations from Government to roll out a further 1000 Towers throughout the country.  Acquiror is looking for Acquisition Finance 一家当地公司正在收购这家TowerCo，政府有义务在全国范围内再推出1000座TowerCo。  Acquiror正在寻找收购融资 ",,,,,,,,,,,,"50,000,001 USD or above",,,,,,,,,Y,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyOA==
,Nations Capital,Rail Agency  |  铁路局,Lwazi Koyana,Managing Director,,A Tanzania based Rail Agency seeks Locomotives and Wagons on a Rent to buy basis to service the growing Mining Community in Tanzania.  Aim is to ferry the Minerals to the Port of Dar e Salam for export to the East 位于坦桑尼亚的铁路局以租赁方式寻找机车和货车，以购买为基础，为坦桑尼亚不断增长的采矿社区提供服务。  目的是将矿产运送到达累斯萨拉姆港，出口到东部。 ,,,,,,,,,,,,"50,000,001 USD or above",,,,,,,,,Y,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyNw==
,Nations Capital,Fuel Storage Project  |  燃料储存项目,Lwazi Koyana,Managing Director,,A project to develop 200m litres of fuel for the Gauteng and Northern part of the country.  AA major State owned agency in SA has provided for an off take of 60% of the product for Fuel security purposes. 一个为豪登和该国北部开发2亿升燃料的项目。 在南非主要州拥有的机构为燃料安全的目的承运了60%的产品。 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyNg==
,Nations Capital,Namibia/Botswana Rail Concession | 纳米比亚/博茨瓦纳铁路特许权,Lwazi Koyana,Managing Director,Namibia,A project to lay a 500 track of Rail from Botswana to the Port of Walvis Bay for the purposes of  transporting minerals from the mineral rich Botswana through the port of Walvis bay in Namibia 一个铺设一条从波札那共和國到沃尔维斯湾500公里铁路轨道的项目，用于从矿产丰富的波札那共和國通过沃尔维斯湾港纳运输矿物到纳米比亚共和国 ,Infrastructure and Real Estate Services,,,,,,,,Y,,,"10,000,001 to 25,000,000 USD",,,,,,,Y,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyNQ==
,Nations Capital,BioGas Project   |    生物气项目,Lwazi Koyana,Managing Director,Mozambique,A major multinational is looking to replace dwindling supplies of Natural Gas that it uses from Mozambique through the Sasol pipeline with BioGas.  Project has an agricultural side to it in that the feedstock has to be grown to ensure constant supply and the other part is the conversion of the feedstock into Gas by way of a biodigester. 一家大型跨国公司正在寻求用BioGas通过Sasol管道取代从莫三比克共和國日益减少使用的天然气供应。  该项目在农业方面，要求必须种植原料以确保持续供应，另一部分是通过生物消化剂将原料转化为气体。 ,Infrastructure and Real Estate Services,,,,,,,,Y,,,"25,000,001 to 50,000,000 USD",,,,,,,,Y,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyNA==
,Negawatt Utility Limited,Negawatt Utility Limited,Arthur Lam,Co-founder & CEO,,"Negawatt started as an AIoT startup specializing in ESG with smart city solutions. Using proptech (Negawatt BOS) to accelerate digital transformation for landlord and building occupants to drive quantifiable ESG impact. To scale impact, we launched the B2B2C ESG GameFi app Zero2, incentivizing users with merchant discounts. This fosters sustainable behavior changes, allowing us to digitize impact for future endeavors. By gamifying sustainability, Zero2 aims to create an ecosystem that aligns and incentivizes the interests of individuals, merchants, corporates, schools, NGOs, and third-party infrastructure partners for a net-zero future. The app encourages users to complete missions and adopt offline behaviors such as recycling, green dining, plastic-free shopping, utility bill reduction, and promoting physical health and education. All actions are digitized to capture citywide ESG contributions and impact. Upon completing these eco-friendly missions, users are rewarded with coins and shopping coupons, This boosts foot traffic and supports businesses, creating a circular economy. Additionally, Zero2 provides ESG impact reports to participating organizations, allowing them to align their practices with sustainability goals.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyMw==
,Netaxis Group Ltd,Raising capital for critical IT infrastructure with 15%+ annual returns + asset growth potential,Johann Dechant,General Partner,China (Hong Kong),"Raising capital for critical IT infrastructure. The asset offers quarterly payouts with annual returns of 15%+ and significant growth potential. A high-yield, low-risk investment opportunity."". 正在为关键 IT 基础设施筹集资金。该资产提供季度回报，年回报率超过15%，并具有显著的增长潜力。高收益、低风险的投资机会。” ",Infrastructure and Real Estate Services,,,,,,,,Y,,,"7,500,001 to 10,000,000 USD",,,,,,Y,,,,,,,,,,,,https://www.affdeal-making.hk/marketplace/opportunities/UGFydGljaXBhdGlvbk9wcG9ydHVuaXR5OjEzOTIyMg==
